Agency,SKU,YearMonth,Volume
Agency_56,SKU_05,201311,42.4296
Agency_30,SKU_03,201311,8224.2198
Agency_12,SKU_03,201311,540.3402
Agency_19,SKU_02,201311,73.548
Agency_10,SKU_03,201311,4081.7808
Agency_30,SKU_08,201311,87.0318
Agency_10,SKU_23,201311,0
Agency_56,SKU_04,201311,1872.3978
Agency_19,SKU_05,201311,87.4791
Agency_29,SKU_01,201311,2.808
Agency_31,SKU_01,201311,178.956
Agency_56,SKU_03,201311,3614.3658
Agency_15,SKU_04,201311,236.6217
Agency_56,SKU_01,201311,3562.164
Agency_29,SKU_02,201311,6.048
Agency_31,SKU_02,201311,29.808
Agency_29,SKU_06,201311,8.748
Agency_10,SKU_21,201311,0
Agency_19,SKU_04,201311,99.6201
Agency_31,SKU_05,201311,11.6298
Agency_19,SKU_08,201311,2.1087
Agency_29,SKU_04,201311,22.3011
Agency_12,SKU_02,201311,2697.624
Agency_19,SKU_03,201311,45.261
Agency_12,SKU_05,201311,1532.0664
Agency_11,SKU_01,201311,297.756
Agency_30,SKU_01,201311,1601.424
Agency_11,SKU_02,201311,30.564
Agency_15,SKU_03,201311,117.0018
Agency_31,SKU_04,201311,1220.3622
Agency_11,SKU_05,201311,0
Agency_30,SKU_02,201311,167.616
Agency_08,SKU_01,201311,125.172
Agency_30,SKU_05,201311,184.4154
Agency_16,SKU_07,201311,11.0625
Agency_20,SKU_02,201311,8779.86
Agency_30,SKU_06,201311,5.508
Agency_08,SKU_02,201311,0
Agency_20,SKU_05,201311,2725.974
Agency_32,SKU_01,201311,1627.236
Agency_08,SKU_05,201311,0
Agency_16,SKU_02,201311,2664.468
Agency_11,SKU_04,201311,137.1933
Agency_31,SKU_08,201311,5.751
Agency_20,SKU_01,201311,3721.464
Agency_16,SKU_05,201311,1147.644
Agency_32,SKU_02,201311,2084.184
Agency_15,SKU_01,201311,970.812
Agency_30,SKU_04,201311,3262.6701
Agency_31,SKU_03,201311,429.768
Agency_20,SKU_07,201311,5.7525
Agency_50,SKU_04,201311,2713.9608
Agency_32,SKU_05,201311,2518.0434
Agency_16,SKU_04,201311,2624.0535
Agency_08,SKU_04,201311,126.5859
Agency_28,SKU_08,201311,5.4954
Agency_18,SKU_05,201311,358.7985
Agency_50,SKU_03,201311,561.4902
Agency_16,SKU_03,201311,244.2402
Agency_28,SKU_03,201311,6.8526
Agency_11,SKU_03,201311,193.734
Agency_12,SKU_01,201311,9835.668
Agency_16,SKU_20,201311,0
Agency_12,SKU_07,201311,21.6825
Agency_18,SKU_04,201311,127.4166
Agency_32,SKU_04,201311,2588.7168
Agency_13,SKU_01,201311,7098.948
Agency_50,SKU_02,201311,13519.332
Agency_13,SKU_07,201311,0
Agency_50,SKU_05,201311,3710.7369
Agency_13,SKU_02,201311,2777.652
Agency_18,SKU_03,201311,10.0674
Agency_50,SKU_17,201311,0
Agency_13,SKU_05,201311,1061.9541
Agency_32,SKU_03,201311,942.444
Agency_24,SKU_01,201311,2.916
Agency_24,SKU_02,201311,88.884
Agency_18,SKU_01,201311,1.512
Agency_24,SKU_05,201311,334.4526
Agency_24,SKU_04,201311,32.9724
Agency_50,SKU_01,201311,1439.532
Agency_18,SKU_02,201311,0
Agency_22,SKU_01,201311,88.884
Agency_32,SKU_14,201311,0
Agency_09,SKU_27,201311,0
Agency_28,SKU_02,201311,36.72
Agency_22,SKU_02,201311,149.796
Agency_48,SKU_07,201311,25.665
Agency_28,SKU_05,201311,0.9585
Agency_13,SKU_04,201311,2083.9707
Agency_22,SKU_05,201311,229.401
Agency_48,SKU_02,201311,736.119089
Agency_24,SKU_03,201311,6.1758
Agency_48,SKU_05,201311,1760.451383
Agency_09,SKU_03,201311,6279.2658
Agency_08,SKU_03,201311,11.844
Agency_02,SKU_01,201311,4950.612
Agency_02,SKU_02,201311,6347.376
Agency_28,SKU_06,201311,239.868
Agency_22,SKU_04,201311,46.5192
Agency_02,SKU_05,201311,2538.2358
Agency_13,SKU_03,201311,402.1884
Agency_28,SKU_04,201311,33.4836
Agency_24,SKU_21,201311,0
Agency_48,SKU_04,201311,2949.689424
Agency_48,SKU_23,201311,0
Agency_22,SKU_03,201311,80.793
Agency_57,SKU_01,201311,8121.492
Agency_51,SKU_01,201311,3834.54
Agency_02,SKU_11,201311,0
Agency_48,SKU_17,201311,0
Agency_57,SKU_07,201311,91.155
Agency_28,SKU_01,201311,11.124
Agency_51,SKU_07,201311,9.735
Agency_02,SKU_12,201311,48
Agency_09,SKU_21,201311,0
Agency_48,SKU_28,201311,0
Agency_13,SKU_20,201311,0
Agency_57,SKU_02,201311,3040.524
Agency_02,SKU_31,201311,54.87
Agency_36,SKU_04,201311,0
Agency_23,SKU_01,201311,31.968
Agency_25,SKU_01,201311,7.236
Agency_57,SKU_05,201311,1591.11
Agency_51,SKU_02,201311,4020.408
Agency_02,SKU_34,201311,70.8
Agency_23,SKU_02,201311,50.004
Agency_25,SKU_02,201311,18.576
Agency_51,SKU_05,201311,2304.5535
Agency_48,SKU_03,201311,7570.296105
Agency_23,SKU_05,201311,355.284
Agency_25,SKU_05,201311,347.7438
Agency_02,SKU_04,201311,4321.4931
Agency_21,SKU_03,201311,19.5426
Agency_40,SKU_04,201311,0
Agency_25,SKU_04,201311,7.029
Agency_53,SKU_04,201311,1980.3249
Agency_20,SKU_04,201311,454.6485
Agency_09,SKU_01,201311,4163.94
Agency_03,SKU_04,201311,1704.3408
Agency_23,SKU_04,201311,32.2056
Agency_09,SKU_02,201311,1414.044
Agency_36,SKU_03,201311,11.421
Agency_09,SKU_05,201311,1332.5706
Agency_03,SKU_32,201311,8.307
Agency_38,SKU_01,201311,8053.884
Agency_38,SKU_07,201311,50.0025
Agency_49,SKU_01,201311,2548.8
Agency_03,SKU_01,201311,2528.712
Agency_21,SKU_21,201311,0
Agency_25,SKU_03,201311,5.8374
Agency_23,SKU_03,201311,6.2604
Agency_51,SKU_04,201311,3011.4153
Agency_38,SKU_02,201311,3729.348
Agency_02,SKU_03,201311,12401.7678
Agency_49,SKU_07,201311,0
Agency_20,SKU_03,201311,423.9306
Agency_57,SKU_04,201311,2027.9304
Agency_38,SKU_05,201311,3972.4713
Agency_43,SKU_01,201311,389.448
Agency_53,SKU_03,201311,460.9008
Agency_03,SKU_02,201311,832.032
Agency_40,SKU_03,201311,14.8896
Agency_09,SKU_04,201311,2109.5307
Agency_03,SKU_03,201311,8445.0258
Agency_43,SKU_02,201311,157.248
Agency_49,SKU_02,201311,3412.692
Agency_03,SKU_05,201311,677.0844
Agency_40,SKU_18,201311,1.1844
Agency_43,SKU_05,201311,384.1029
Agency_53,SKU_24,201311,0
Agency_49,SKU_05,201311,2677.7934
Agency_25,SKU_21,201311,0
Agency_23,SKU_21,201311,0
Agency_43,SKU_04,201311,433.881
Agency_35,SKU_03,201311,35.6166
Agency_39,SKU_07,201311,6.195
Agency_34,SKU_04,201311,1.5336
Agency_58,SKU_23,201311,0
Agency_51,SKU_03,201311,4040.5806
Agency_20,SKU_23,201311,0
Agency_39,SKU_02,201311,3643.164
Agency_38,SKU_04,201311,1737.7605
Agency_53,SKU_15,201311,0
Agency_58,SKU_17,201311,0
Agency_39,SKU_05,201311,5706.8451
Agency_04,SKU_01,201311,34.668
Agency_42,SKU_03,201311,610.7274
Agency_04,SKU_02,201311,5.292
Agency_49,SKU_34,201311,0
Agency_04,SKU_05,201311,2.6838
Agency_21,SKU_01,201311,42.012
Agency_49,SKU_23,201311,0
Agency_57,SKU_03,201311,903.7818
Agency_43,SKU_03,201311,43.3998
Agency_49,SKU_04,201311,3168.7371
Agency_20,SKU_21,201311,0
Agency_37,SKU_04,201311,0
Agency_21,SKU_02,201311,88.884
Agency_34,SKU_03,201311,3.0456
Agency_35,SKU_04,201311,0
Agency_21,SKU_05,201311,198.1539
Agency_54,SKU_01,201311,51.624
Agency_39,SKU_04,201311,2247.8742
Agency_04,SKU_04,201311,118.9179
Agency_54,SKU_02,201311,34.776
Agency_38,SKU_03,201311,2649.8412
Agency_54,SKU_05,201311,81.9198
Agency_35,SKU_32,201311,0
Agency_51,SKU_17,201311,0
Agency_54,SKU_04,201311,64.2195
Agency_49,SKU_03,201311,8897.6358
Agency_37,SKU_18,201311,1.3536
Agency_34,SKU_22,201311,2.556
Agency_21,SKU_04,201311,49.7142
Agency_36,SKU_22,201311,7.8384
Agency_04,SKU_03,201311,655.227
Agency_57,SKU_23,201311,0
Agency_38,SKU_14,201311,0
Agency_58,SKU_01,201311,6404.076
Agency_39,SKU_03,201311,299.484
Agency_57,SKU_17,201311,0
Agency_58,SKU_07,201311,26.1075
Agency_54,SKU_03,201311,162.432
Agency_58,SKU_02,201311,2931.228
Agency_05,SKU_01,201311,11345.508
Agency_58,SKU_05,201311,1217.1672
Agency_47,SKU_04,201311,95.4666
Agency_05,SKU_02,201311,1073.844
Agency_54,SKU_14,201311,0
Agency_38,SKU_21,201311,0
Agency_05,SKU_05,201311,390.1095
Agency_54,SKU_15,201311,0
Agency_58,SKU_04,201311,2275.2234
Agency_47,SKU_03,201311,322.8336
Agency_60,SKU_07,201311,20.7975
Agency_46,SKU_04,201311,3054.4839
Agency_60,SKU_02,201311,3221.424
Agency_60,SKU_05,201311,1552.9617
Agency_47,SKU_01,201311,7.884
Agency_39,SKU_01,201311,2156.004
Agency_59,SKU_17,201311,0
Agency_44,SKU_03,201311,0
Agency_59,SKU_07,201311,10.1775
Agency_47,SKU_17,201311,0
Agency_05,SKU_04,201311,2197.9683
Agency_47,SKU_02,201311,1.08
Agency_27,SKU_08,201311,223.2666
Agency_47,SKU_05,201311,0.1917
Agency_59,SKU_02,201311,2489.832
Agency_27,SKU_03,201311,2364.993
Agency_58,SKU_03,201311,305.0676
Agency_46,SKU_01,201311,3521.772
Agency_59,SKU_05,201311,1493.9181
Agency_46,SKU_03,201311,2091.735
Agency_45,SKU_04,201311,160.4529
Agency_26,SKU_01,201311,0
Agency_07,SKU_01,201311,7998.588
Agency_44,SKU_01,201311,0
Agency_46,SKU_02,201311,4843.692
Agency_41,SKU_03,201311,920.6172
Agency_26,SKU_02,201311,0
Agency_33,SKU_04,201311,1.0224
Agency_44,SKU_02,201311,0
Agency_41,SKU_01,201311,5158.512
Agency_46,SKU_05,201311,4069.9827
Agency_26,SKU_05,201311,0
Agency_60,SKU_04,201311,2569.0356
Agency_44,SKU_05,201311,0
Agency_60,SKU_03,201311,531.0342
Agency_07,SKU_02,201311,630.396
Agency_41,SKU_02,201311,3997.944
Agency_45,SKU_01,201311,56.808
Agency_60,SKU_01,201311,10814.688
Agency_07,SKU_05,201311,84.0924
Agency_05,SKU_03,201311,1256.3946
Agency_41,SKU_05,201311,3363.8877
Agency_45,SKU_02,201311,45.684
Agency_07,SKU_21,201311,0
Agency_45,SKU_03,201311,37.3086
Agency_45,SKU_05,201311,292.2786
Agency_05,SKU_26,201311,0
Agency_45,SKU_08,201311,6.9012
Agency_44,SKU_04,201311,0
Agency_05,SKU_21,201311,0
Agency_52,SKU_01,201311,127.332
Agency_52,SKU_02,201311,1006.884
Agency_46,SKU_17,201311,0
Agency_42,SKU_01,201311,282.636
Agency_59,SKU_01,201311,8953.308
Agency_52,SKU_05,201311,854.982
Agency_59,SKU_04,201311,1796.7402
Agency_26,SKU_11,201311,10.0536
Agency_42,SKU_02,201311,193.104
Agency_42,SKU_05,201311,432.2835
Agency_33,SKU_03,201311,4.0608
Agency_26,SKU_04,201311,12.0132
Agency_33,SKU_18,201311,11.3364
Agency_27,SKU_04,201311,5339.9952
Agency_05,SKU_14,201311,0
Agency_42,SKU_04,201311,137.5767
Agency_48,SKU_01,201311,3637.806079
Agency_07,SKU_04,201311,1722.9357
Agency_60,SKU_23,201311,0
Agency_41,SKU_04,201311,1170.7758
Agency_52,SKU_04,201311,265.8879
Agency_07,SKU_03,201311,716.139
Agency_05,SKU_23,201311,0
Agency_27,SKU_06,201311,40.5
Agency_27,SKU_01,201311,1704.996
Agency_26,SKU_18,201311,8.1216
Agency_26,SKU_03,201311,0
Agency_27,SKU_05,201311,90.9936
Agency_59,SKU_03,201311,889.4844
Agency_27,SKU_02,201311,698.004
Agency_53,SKU_07,201311,13.275
Agency_53,SKU_05,201311,4338.2349
Agency_52,SKU_03,201311,44.7534
Agency_53,SKU_01,201311,3871.152
Agency_53,SKU_02,201311,6433.344
Agency_28,SKU_06,201411,114.588
Agency_15,SKU_01,201411,918.216
Agency_28,SKU_04,201411,18.7227
Agency_15,SKU_05,201411,125.244
Agency_15,SKU_02,201411,191.808
Agency_16,SKU_01,201411,8397.864
Agency_15,SKU_04,201411,135.2124
Agency_16,SKU_07,201411,10.1775
Agency_29,SKU_04,201411,19.4895
Agency_39,SKU_07,201411,4.8675
Agency_39,SKU_02,201411,4811.724
Agency_16,SKU_02,201411,3219.48
Agency_28,SKU_08,201411,6.0705
Agency_15,SKU_03,201411,112.6872
Agency_28,SKU_05,201411,1.4697
Agency_39,SKU_05,201411,4515.8769
Agency_16,SKU_05,201411,1178.5716
Agency_28,SKU_03,201411,234.5112
Agency_28,SKU_02,201411,59.508
Agency_46,SKU_02,201411,4833.216
Agency_46,SKU_01,201411,3530.52
Agency_46,SKU_05,201411,3749.3325
Agency_20,SKU_23,201411,0
Agency_29,SKU_08,201411,2.556
Agency_29,SKU_01,201411,1.08
Agency_29,SKU_02,201411,4.104
Agency_29,SKU_03,201411,0.423
Agency_29,SKU_05,201411,7.9236
Agency_39,SKU_04,201411,1222.9182
Agency_16,SKU_04,201411,1025.8506
Agency_20,SKU_21,201411,0
Agency_46,SKU_04,201411,2282.7636
Agency_32,SKU_01,201411,1760.184
Agency_18,SKU_01,201411,7.56
Agency_29,SKU_06,201411,5.832
Agency_32,SKU_02,201411,2374.056
Agency_28,SKU_01,201411,67.932
Agency_01,SKU_01,201411,68.148
Agency_12,SKU_04,201411,1209.8187
Agency_32,SKU_05,201411,2683.8639
Agency_18,SKU_02,201411,52.164
Agency_44,SKU_03,201411,0
Agency_49,SKU_23,201411,0
Agency_12,SKU_02,201411,3881.196
Agency_01,SKU_02,201411,74.088
Agency_18,SKU_05,201411,233.2989
Agency_39,SKU_03,201411,225.7974
Agency_16,SKU_03,201411,197.8794
Agency_19,SKU_01,201411,32.94
Agency_12,SKU_05,201411,1429.8903
Agency_01,SKU_05,201411,12.8439
Agency_19,SKU_02,201411,82.08
Agency_19,SKU_05,201411,72.3348
Agency_25,SKU_05,201411,385.0614
Agency_12,SKU_01,201411,9923.796
Agency_46,SKU_03,201411,1745.8056
Agency_25,SKU_04,201411,15.4638
Agency_12,SKU_07,201411,9.735
Agency_18,SKU_04,201411,68.5008
Agency_32,SKU_04,201411,1918.5975
Agency_44,SKU_01,201411,0
Agency_19,SKU_04,201411,122.2407
Agency_44,SKU_02,201411,0
Agency_01,SKU_11,201411,20.022
Agency_12,SKU_03,201411,615.3822
Agency_44,SKU_05,201411,0
Agency_20,SKU_01,201411,3392.496
Agency_16,SKU_20,201411,0
Agency_25,SKU_03,201411,2.115
Agency_08,SKU_01,201411,139.104
Agency_20,SKU_07,201411,5.31
Agency_01,SKU_04,201411,152.2098
Agency_18,SKU_03,201411,10.152
Agency_01,SKU_03,201411,38.2392
Agency_44,SKU_04,201411,0
Agency_19,SKU_08,201411,1.7892
Agency_20,SKU_02,201411,10366.596
Agency_43,SKU_01,201411,1262.628
Agency_46,SKU_17,201411,0
Agency_32,SKU_03,201411,806.7456
Agency_19,SKU_03,201411,61.5042
Agency_08,SKU_02,201411,4.104
Agency_20,SKU_05,201411,3098.6388
Agency_43,SKU_02,201411,447.66
Agency_48,SKU_23,201411,0
Agency_08,SKU_05,201411,5.6232
Agency_43,SKU_05,201411,366.2109
Agency_48,SKU_17,201411,0
Agency_25,SKU_21,201411,0
Agency_08,SKU_04,201411,121.1544
Agency_43,SKU_04,201411,89.3961
Agency_48,SKU_28,201411,0
Agency_13,SKU_20,201411,0
Agency_32,SKU_14,201411,12.4392
Agency_48,SKU_07,201411,0
Agency_13,SKU_04,201411,1197.486
Agency_48,SKU_02,201411,655.992
Agency_48,SKU_05,201411,1360.3671
Agency_42,SKU_03,201411,661.2336
Agency_08,SKU_03,201411,7.3602
Agency_20,SKU_04,201411,2060.7111
Agency_02,SKU_01,201411,6267.348
Agency_30,SKU_08,201411,84.7953
Agency_43,SKU_03,201411,106.6806
Agency_13,SKU_01,201411,6375.348
Agency_02,SKU_02,201411,6822.252
Agency_30,SKU_03,201411,8945.6886
Agency_17,SKU_01,201411,59.076
Agency_13,SKU_07,201411,11.9475
Agency_02,SKU_05,201411,1376.7894
Agency_38,SKU_01,201411,8301.96
Agency_38,SKU_07,201411,60.18
Agency_13,SKU_03,201411,222.3288
Agency_49,SKU_01,201411,2468.232
Agency_13,SKU_02,201411,3173.796
Agency_17,SKU_02,201411,740.124
Agency_13,SKU_05,201411,1076.2038
Agency_38,SKU_02,201411,3826.656
Agency_17,SKU_05,201411,473.8824
Agency_49,SKU_07,201411,0
Agency_20,SKU_03,201411,195.1722
Agency_48,SKU_04,201411,2425.8996
Agency_38,SKU_05,201411,2894.6061
Agency_49,SKU_02,201411,3533.544
Agency_49,SKU_05,201411,2276.6292
Agency_02,SKU_11,201411,0
Agency_02,SKU_12,201411,24
Agency_17,SKU_04,201411,200.3265
Agency_02,SKU_31,201411,42.48
Agency_02,SKU_34,201411,42.48
Agency_48,SKU_03,201411,7254.9576
Agency_38,SKU_04,201411,1115.3745
Agency_02,SKU_04,201411,2693.3211
Agency_40,SKU_04,201411,0.3834
Agency_49,SKU_34,201411,0
Agency_09,SKU_01,201411,3831.516
Agency_17,SKU_03,201411,17.2584
Agency_49,SKU_04,201411,2946.9402
Agency_09,SKU_02,201411,1359.612
Agency_30,SKU_01,201411,1770.12
Agency_09,SKU_05,201411,1107.1314
Agency_30,SKU_02,201411,265.896
Agency_50,SKU_04,201411,2211.9624
Agency_38,SKU_03,201411,1819.4922
Agency_30,SKU_05,201411,172.2744
Agency_02,SKU_03,201411,9542.9646
Agency_40,SKU_03,201411,15.651
Agency_30,SKU_06,201411,6.264
Agency_09,SKU_04,201411,1604.0817
Agency_40,SKU_18,201411,0
Agency_49,SKU_03,201411,8740.1106
Agency_45,SKU_01,201411,71.712
Agency_30,SKU_04,201411,2547.7569
Agency_45,SKU_02,201411,47.304
Agency_38,SKU_14,201411,12.5244
Agency_45,SKU_05,201411,294.8346
Agency_35,SKU_03,201411,6.0066
Agency_09,SKU_27,201411,0
Agency_50,SKU_03,201411,358.1118
Agency_45,SKU_04,201411,120.5793
Agency_09,SKU_03,201411,5755.5918
Agency_53,SKU_04,201411,2010.4857
Agency_03,SKU_04,201411,1134.4167
Agency_21,SKU_01,201411,36.072
Agency_38,SKU_21,201411,0
Agency_24,SKU_01,201411,2.268
Agency_45,SKU_08,201411,8.1792
Agency_03,SKU_32,201411,5.1759
Agency_37,SKU_04,201411,0
Agency_21,SKU_02,201411,78.732
Agency_24,SKU_02,201411,95.688
Agency_45,SKU_03,201411,26.3106
Agency_21,SKU_05,201411,231.1263
Agency_24,SKU_05,201411,356.3703
Agency_50,SKU_17,201411,0
Agency_53,SKU_03,201411,285.948
Agency_03,SKU_03,201411,7051.0716
Agency_53,SKU_24,201411,0
Agency_51,SKU_01,201411,3922.884
Agency_37,SKU_18,201411,1.5228
Agency_34,SKU_22,201411,2.4708
Agency_21,SKU_04,201411,34.2504
Agency_36,SKU_22,201411,9.0312
Agency_24,SKU_04,201411,32.4612
Agency_51,SKU_07,201411,7.965
Agency_50,SKU_01,201411,1363.932
Agency_39,SKU_01,201411,4967.136
Agency_09,SKU_21,201411,0
Agency_34,SKU_04,201411,1.2141
Agency_36,SKU_04,201411,0
Agency_23,SKU_01,201411,22.572
Agency_51,SKU_02,201411,4538.916
Agency_50,SKU_02,201411,12940.56
Agency_23,SKU_02,201411,49.68
Agency_51,SKU_05,201411,2058.2829
Agency_50,SKU_05,201411,3142.8576
Agency_53,SKU_15,201411,12.78
Agency_31,SKU_01,201411,197.532
Agency_23,SKU_05,201411,398.2887
Agency_54,SKU_03,201411,163.8702
Agency_05,SKU_01,201411,11499.3
Agency_21,SKU_03,201411,22.419
Agency_24,SKU_03,201411,2.115
Agency_05,SKU_23,201411,0
Agency_47,SKU_04,201411,91.1853
Agency_27,SKU_06,201411,20.304
Agency_31,SKU_02,201411,29.916
Agency_23,SKU_04,201411,23.2596
Agency_27,SKU_01,201411,2057.076
Agency_07,SKU_01,201411,7207.704
Agency_31,SKU_05,201411,19.9368
Agency_27,SKU_04,201411,4787.7714
Agency_05,SKU_02,201411,1129.788
Agency_41,SKU_01,201411,6266.16
Agency_07,SKU_03,201411,541.5246
Agency_54,SKU_14,201411,0
Agency_27,SKU_02,201411,769.716
Agency_26,SKU_01,201411,0
Agency_05,SKU_05,201411,389.151
Agency_36,SKU_03,201411,10.998
Agency_54,SKU_15,201411,0
Agency_27,SKU_05,201411,72.5265
Agency_26,SKU_02,201411,0
Agency_34,SKU_03,201411,2.961
Agency_07,SKU_02,201411,618.84
Agency_41,SKU_02,201411,5167.368
Agency_31,SKU_04,201411,894.6639
Agency_05,SKU_26,201411,0
Agency_56,SKU_03,201411,5857.3656
Agency_26,SKU_05,201411,0
Agency_21,SKU_21,201411,0
Agency_03,SKU_01,201411,2554.092
Agency_07,SKU_05,201411,64.8585
Agency_54,SKU_01,201411,57.78
Agency_41,SKU_05,201411,2732.5557
Agency_05,SKU_21,201411,0
Agency_54,SKU_02,201411,37.368
Agency_24,SKU_21,201411,0
Agency_23,SKU_03,201411,6.6834
Agency_51,SKU_04,201411,2822.7186
Agency_47,SKU_03,201411,233.1576
Agency_54,SKU_05,201411,58.2768
Agency_03,SKU_02,201411,897.48
Agency_27,SKU_08,201411,196.0452
Agency_03,SKU_05,201411,523.5327
Agency_52,SKU_01,201411,107.244
Agency_27,SKU_03,201411,3404.304
Agency_54,SKU_04,201411,54.5706
Agency_31,SKU_08,201411,3.4506
Agency_04,SKU_01,201411,33.372
Agency_26,SKU_11,201411,5.538
Agency_31,SKU_03,201411,464.2002
Agency_52,SKU_02,201411,1022.112
Agency_04,SKU_02,201411,4.428
Agency_07,SKU_04,201411,1872.2061
Agency_55,SKU_01,201411,5324.4
Agency_41,SKU_04,201411,851.5314
Agency_47,SKU_01,201411,7.452
Agency_23,SKU_21,201411,0
Agency_60,SKU_01,201411,10698.156
Agency_52,SKU_05,201411,583.7265
Agency_04,SKU_05,201411,1.7892
Agency_26,SKU_04,201411,5.751
Agency_22,SKU_01,201411,92.556
Agency_41,SKU_03,201411,847.692
Agency_60,SKU_07,201411,57.9675
Agency_47,SKU_17,201411,0
Agency_05,SKU_04,201411,3526.7688
Agency_22,SKU_02,201411,138.672
Agency_25,SKU_01,201411,6.48
Agency_55,SKU_02,201411,1438.02
Agency_47,SKU_02,201411,0.108
Agency_51,SKU_03,201411,3742.0272
Agency_22,SKU_05,201411,205.8858
Agency_25,SKU_02,201411,29.7
Agency_55,SKU_05,201411,89.0766
Agency_47,SKU_05,201411,0.1917
Agency_07,SKU_21,201411,0
Agency_60,SKU_02,201411,3820.932
Agency_26,SKU_03,201411,0
Agency_60,SKU_05,201411,1665.8091
Agency_26,SKU_18,201411,3.2148
Agency_55,SKU_04,201411,1871.1837
Agency_52,SKU_04,201411,124.2855
Agency_04,SKU_04,201411,93.1023
Agency_10,SKU_23,201411,0
Agency_57,SKU_04,201411,1640.3769
Agency_22,SKU_04,201411,51.6312
Agency_10,SKU_01,201411,2635.848
Agency_35,SKU_04,201411,0
Agency_53,SKU_01,201411,3660.336
Agency_58,SKU_02,201411,3787.02
Agency_04,SKU_03,201411,702.603
Agency_05,SKU_03,201411,883.8162
Agency_53,SKU_07,201411,6.195
Agency_58,SKU_05,201411,1437.4944
Agency_10,SKU_02,201411,221.94
Agency_52,SKU_03,201411,23.1804
Agency_59,SKU_01,201411,8254.548
Agency_10,SKU_21,201411,0
Agency_55,SKU_03,201411,4134.2328
Agency_10,SKU_05,201411,118.0872
Agency_35,SKU_32,201411,0
Agency_53,SKU_02,201411,6399.756
Agency_59,SKU_07,201411,12.39
Agency_33,SKU_04,201411,0.639
Agency_53,SKU_05,201411,4962.5379
Agency_51,SKU_17,201411,0
Agency_60,SKU_04,201411,2092.2777
Agency_22,SKU_03,201411,79.3548
Agency_56,SKU_04,201411,2310.9435
Agency_59,SKU_02,201411,3039.12
Agency_05,SKU_14,201411,0.2556
Agency_59,SKU_05,201411,1299.1509
Agency_48,SKU_01,201411,3369.276
Agency_59,SKU_17,201411,0
Agency_56,SKU_02,201411,2184.732
Agency_57,SKU_03,201411,1068.5826
Agency_60,SKU_03,201411,261.0756
Agency_58,SKU_23,201411,0
Agency_58,SKU_17,201411,0
Agency_33,SKU_03,201411,3.2994
Agency_56,SKU_05,201411,39.8736
Agency_33,SKU_18,201411,11.7594
Agency_58,SKU_04,201411,1706.5773
Agency_58,SKU_07,201411,31.86
Agency_10,SKU_32,201411,90.5463
Agency_10,SKU_04,201411,1049.3019
Agency_60,SKU_23,201411,0
Agency_59,SKU_03,201411,740.8422
Agency_58,SKU_01,201411,6694.812
Agency_57,SKU_17,201411,0
Agency_59,SKU_04,201411,1546.1883
Agency_11,SKU_01,201411,334.692
Agency_42,SKU_01,201411,287.172
Agency_42,SKU_05,201411,297.5184
Agency_42,SKU_04,201411,94.5081
Agency_11,SKU_02,201411,5.076
Agency_11,SKU_04,201411,106.9686
Agency_42,SKU_02,201411,187.38
Agency_56,SKU_01,201411,7117.092
Agency_11,SKU_05,201411,3.1311
Agency_10,SKU_03,201411,2608.7256
Agency_57,SKU_05,201411,1727.1531
Agency_57,SKU_23,201411,0
Agency_57,SKU_01,201411,6883.596
Agency_57,SKU_02,201411,3598.344
Agency_58,SKU_03,201411,277.7418
Agency_11,SKU_03,201411,126.1386
Agency_57,SKU_07,201411,99.5625
Agency_16,SKU_05,201511,1394.4258
